age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,Continent
32,Private,180799,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,60,>50K,North America
44,Self-emp-not-inc,155930,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,<=50K,North America
34,Private,201122,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,48,>50K,North America
27,Private,101709,hs_grad,9,Never-married,white_collar,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K,North America
49,Private,140121,hs_grad,9,Divorced,white_collar,Unmarried,White,Male,0,0,50,<=50K,North America
48,Private,172709,hs_grad,9,Divorced,service,Unmarried,Black,Female,0,0,40,<=50K,North America
47,Private,120131,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,50,>50K,North America
34,Private,117444,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,65,>50K,North America
27,Private,256764,associate,12,Never-married,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
24,Private,223811,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
24,Private,201603,hs_grad,9,Divorced,labor,Not-in-family,White,Male,0,0,30,<=50K,North America
25,Private,138765,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
36,Private,133974,associate,11,Divorced,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
38,Federal-gov,137953,hs_grad,9,Married-civ-spouse,clerical,Husband,White,Male,0,0,45,<=50K,North America
57,Private,103403,HS_dropout,3,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
24,Private,461678,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,50,>50K,North America
41,State-gov,70884,hs_grad,9,Married-civ-spouse,support,Husband,White,Male,0,0,40,<=50K,North America
56,State-gov,466498,associate,11,Married-civ-spouse,blue_collar,Husband,Black,Male,0,0,60,>50K,North America
19,Private,148644,hs_grad,9,Never-married,clerical,Own-child,White,Female,0,0,40,<=50K,North America
44,Private,190739,hs_grad,9,Never-married,service,Other-relative,Black,Male,0,0,32,<=50K,North America
34,Private,299507,associate,11,Never-married,blue_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
25,Private,211424,bachelor,13,Never-married,white_collar,Own-child,White,Male,0,0,40,<=50K,North America
27,State-gov,106721,hs_grad,9,Married-civ-spouse,support,Husband,White,Male,0,0,40,<=50K,North America
22,Private,192017,hs_grad,9,Never-married,professional,Not-in-family,White,Male,0,0,40,<=50K,North America
34,Private,119153,HS_dropout,7,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
30,Private,202450,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,65,>50K,North America
21,Private,50341,college_dropout,10,Never-married,clerical,Not-in-family,White,Female,0,0,38,<=50K,North America
24,Private,140001,college_dropout,10,Never-married,labor,Other-relative,White,Male,0,0,40,<=50K,Europe
35,Private,31964,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,>50K,North America
32,Private,148207,associate,11,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
45,Private,151627,college_dropout,10,Divorced,clerical,Unmarried,White,Female,0,0,45,<=50K,North America
30,Private,402539,hs_grad,9,Never-married,clerical,Unmarried,White,Female,0,0,40,<=50K,North America
28,Self-emp-not-inc,188278,bachelor,13,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,55,<=50K,North America
28,Self-emp-not-inc,96219,bachelor,13,Married-civ-spouse,white_collar,Wife,White,Female,0,0,5,<=50K,North America
29,Private,340534,hs_grad,9,Never-married,clerical,Not-in-family,White,Female,0,0,44,<=50K,North America
60,Private,160339,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,Latin America
28,Private,120135,associate,11,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
38,Federal-gov,303817,college_dropout,10,Divorced,white_collar,Not-in-family,Black,Female,0,0,40,<=50K,North America
31,Private,181091,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,50,>50K,North America
28,Private,200515,college_dropout,10,Married-civ-spouse,service,Husband,White,Male,0,0,35,>50K,North America
42,Private,160893,college_dropout,10,Married-civ-spouse,service,Wife,White,Female,0,0,23,<=50K,North America
40,Local-gov,183096,HS_dropout,5,Married-civ-spouse,service,Wife,White,Female,0,0,40,>50K,Europe
24,Private,241367,college_dropout,10,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,North America
37,Self-emp-inc,342084,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,>50K,North America
36,Private,193855,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
39,Private,80410,bachelor,13,Never-married,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
22,Private,554317,HS_dropout,5,Married-spouse-absent,service,Other-relative,White,Male,0,0,35,<=50K,North America
28,Private,108569,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,43,<=50K,North America
34,Private,120959,college_dropout,10,Divorced,clerical,Unmarried,White,Female,0,0,40,<=50K,North America
42,Private,222011,college_dropout,10,Divorced,white_collar,Unmarried,White,Female,0,0,43,<=50K,North America
43,Private,238530,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
35,Private,48404,hs_grad,9,Never-married,white_collar,Own-child,White,Female,0,0,40,<=50K,North America
22,Private,243923,hs_grad,9,Married-civ-spouse,labor,Other-relative,White,Male,0,0,80,<=50K,North America
39,Private,305597,associate,11,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
39,Private,129764,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
37,Self-emp-not-inc,150993,HS_dropout,7,Married-civ-spouse,labor,Husband,White,Male,0,0,45,<=50K,North America
63,Self-emp-not-inc,147140,HS_dropout,4,Married-civ-spouse,labor,Husband,White,Male,0,0,60,>50K,North America
48,Private,167967,hs_grad,9,Separated,labor,Unmarried,Black,Female,0,0,40,<=50K,North America
33,Private,133278,hs_grad,9,Never-married,clerical,Own-child,Black,Female,0,0,40,<=50K,North America
39,Private,192251,hs_grad,9,Never-married,clerical,Own-child,White,Female,0,0,40,>50K,North America
43,Private,210844,bachelor,13,Divorced,white_collar,Not-in-family,Black,Female,0,0,40,>50K,North America
28,Private,263015,HS_dropout,6,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
24,State-gov,232918,bachelor,13,Never-married,professional,Not-in-family,White,Male,0,0,20,<=50K,North America
48,Private,143542,hs_grad,9,Divorced,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
35,Private,45607,college_dropout,10,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,North America
62,Private,29828,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
42,Self-emp-not-inc,104118,college_dropout,10,Never-married,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
50,Private,27484,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,>50K,North America
40,Private,205987,prof_school,15,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,Other
39,Local-gov,143385,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
43,Local-gov,186995,hs_grad,9,Divorced,service,Unmarried,White,Female,0,0,40,<=50K,North America
35,Private,54159,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,38,<=50K,North America
39,Private,113481,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,>50K,North America
30,Local-gov,235271,bachelor,13,Married-civ-spouse,service,Husband,White,Male,0,0,40,>50K,North America
32,Private,349365,college_dropout,10,Married-civ-spouse,white_collar,Husband,Black,Male,0,0,65,<=50K,North America
18,Private,283637,college_dropout,10,Never-married,clerical,Not-in-family,White,Male,0,0,40,<=50K,North America
37,Private,70282,associate,12,Never-married,white_collar,Unmarried,Black,Female,0,0,40,<=50K,North America
26,Private,166051,bachelor,13,Never-married,clerical,Own-child,White,Female,0,0,40,<=50K,North America
51,Private,193720,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,42,<=50K,North America
33,Private,236379,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,<=50K,North America
46,Private,122026,bachelor,13,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,44,>50K,North America
40,Private,114537,associate,11,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,>50K,North America
34,Private,191834,associate,11,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,48,<=50K,North America
29,Private,420054,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
47,Self-emp-not-inc,160045,college_dropout,10,Widowed,service,Unmarried,White,Female,0,0,35,<=50K,North America
45,Private,190088,hs_grad,9,Married-spouse-absent,clerical,Unmarried,White,Female,0,0,30,<=50K,North America
53,Private,126977,hs_grad,9,Separated,blue_collar,Not-in-family,White,Male,0,0,35,<=50K,North America
52,Self-emp-not-inc,63004,masters,14,Married-civ-spouse,white_collar,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Asia
64,Private,391121,HS_dropout,4,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
42,Private,211450,masters,14,Never-married,white_collar,Not-in-family,White,Male,0,0,45,>50K,North America
44,Private,156413,college_dropout,10,Married-civ-spouse,support,Husband,White,Male,0,0,44,>50K,North America
53,Local-gov,204447,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,0,43,>50K,North America
25,Private,66935,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,0,35,<=50K,North America
20,Private,344278,HS_dropout,7,Separated,service,Own-child,White,Female,0,0,40,<=50K,North America
29,Private,108574,associate,11,Never-married,service,Own-child,White,Female,0,0,40,<=50K,North America
56,Private,244605,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
56,Private,219762,hs_grad,9,Married-civ-spouse,white_collar,Wife,White,Female,0,0,35,<=50K,North America
62,Private,77884,hs_grad,9,Married-civ-spouse,white_collar,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Asia
28,Self-emp-not-inc,70100,bachelor,13,Never-married,professional,Not-in-family,White,Male,0,0,60,<=50K,North America
24,Private,69640,bachelor,13,Never-married,white_collar,Own-child,White,Male,0,0,40,<=50K,North America
65,Private,170012,bachelor,13,Married-civ-spouse,clerical,Husband,White,Male,0,0,34,<=50K,North America
40,Private,329924,hs_grad,9,Separated,labor,Not-in-family,Black,Male,0,0,30,<=50K,North America
31,Private,193285,bachelor,13,Never-married,professional,Not-in-family,White,Male,0,0,40,<=50K,North America
20,Private,296618,hs_grad,9,Never-married,white_collar,Not-in-family,White,Female,0,0,30,<=50K,North America
30,Local-gov,257796,college_dropout,10,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
25,Private,155320,bachelor,13,Never-married,white_collar,Own-child,White,Male,0,0,45,<=50K,North America
22,Private,151888,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,40,<=50K,North America
56,Private,92444,college_dropout,10,Married-civ-spouse,white_collar,Husband,Black,Male,0,0,50,>50K,North America
51,Private,229272,hs_grad,9,Divorced,service,Other-relative,Black,Male,0,0,32,<=50K,Other
36,Self-emp-not-inc,207202,HS_dropout,6,Married-civ-spouse,labor,Husband,White,Male,0,0,60,<=50K,North America
28,Private,205337,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
33,Self-emp-not-inc,343021,college_dropout,10,Never-married,white_collar,Not-in-family,White,Male,0,0,65,<=50K,North America
39,Private,185053,hs_grad,9,Never-married,labor,Not-in-family,White,Female,0,0,40,<=50K,North America
56,Private,212864,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,40,>50K,North America
27,Private,66473,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
17,Private,285169,HS_dropout,7,Never-married,service,Own-child,White,Female,0,0,40,<=50K,North America
28,Private,175431,HS_dropout,5,Divorced,professional,Not-in-family,Black,Female,0,0,40,<=50K,North America
42,Private,339346,masters,14,Divorced,clerical,Not-in-family,White,Female,0,0,25,<=50K,North America
39,Private,287306,college_dropout,10,Separated,clerical,Unmarried,Black,Female,0,0,40,<=50K,North America
21,Private,88926,college_dropout,10,Never-married,professional,Own-child,White,Male,0,0,10,<=50K,North America
36,Private,91275,college_dropout,10,Never-married,clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,<=50K,North America
56,Private,244554,HS_dropout,6,Widowed,labor,Unmarried,Black,Female,0,0,40,<=50K,North America
49,Private,232586,HS_dropout,3,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
47,Self-emp-inc,127678,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,80,<=50K,North America
44,Private,162184,college_dropout,10,Separated,clerical,Unmarried,White,Female,0,0,40,<=50K,North America
40,Private,408229,HS_dropout,2,Never-married,service,Not-in-family,White,Male,0,0,45,<=50K,Latin America
62,Private,197286,HS_dropout,8,Married-civ-spouse,labor,Husband,White,Male,0,0,48,<=50K,Europe
25,Private,252803,hs_grad,9,Never-married,service,Unmarried,Black,Female,0,0,40,<=50K,North America
63,Self-emp-inc,110890,masters,14,Divorced,professional,Not-in-family,White,Male,0,0,70,>50K,North America
51,Private,160724,PhD,16,Married-civ-spouse,professional,Husband,Asian-Pac-Islander,Male,0,0,99,<=50K,Other
25,Private,89625,hs_grad,9,Never-married,clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,North America
27,Private,126730,hs_grad,9,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
48,Federal-gov,96854,college_dropout,10,Never-married,clerical,Not-in-family,White,Male,0,0,30,<=50K,North America
32,Private,186788,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
36,Private,28996,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,<=50K,North America
30,Self-emp-not-inc,347166,hs_grad,9,Divorced,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
45,State-gov,110311,masters,14,Divorced,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
27,Private,310850,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
41,Private,220694,bachelor,13,Divorced,service,Not-in-family,White,Male,0,0,37,<=50K,North America
61,Private,149405,hs_grad,9,Married-civ-spouse,service,Husband,Black,Male,0,0,40,<=50K,North America
70,Self-emp-inc,131699,bachelor,13,Divorced,white_collar,Unmarried,White,Female,0,0,55,<=50K,North America
55,Private,49996,HS_dropout,7,Never-married,labor,Not-in-family,Black,Female,0,0,40,<=50K,North America
35,Private,187112,bachelor,13,Never-married,service,Not-in-family,White,Female,0,0,45,<=50K,North America
36,Private,180859,associate,11,Married-civ-spouse,labor,Husband,White,Male,0,0,38,<=50K,North America
29,Private,185647,college_dropout,10,Never-married,support,Own-child,White,Male,0,0,60,<=50K,North America
30,Private,316606,bachelor,13,Married-civ-spouse,service,Wife,White,Female,0,0,40,<=50K,North America
18,Private,338836,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,20,<=50K,North America
28,Private,216814,hs_grad,9,Married-civ-spouse,labor,Husband,Black,Male,0,0,40,<=50K,North America
27,Private,106935,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,<=50K,North America
38,Private,223433,hs_grad,9,Never-married,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
33,Private,174789,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
25,Private,135603,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
38,Private,372484,HS_dropout,7,Never-married,service,Own-child,Black,Female,0,0,40,<=50K,North America
23,Private,181820,college_dropout,10,Never-married,labor,Unmarried,White,Male,0,0,45,<=50K,North America
40,Private,235371,associate,11,Divorced,professional,Unmarried,White,Male,0,0,40,<=50K,North America
20,Private,299399,college_dropout,10,Never-married,white_collar,Own-child,White,Female,0,0,20,<=50K,North America
41,Private,202508,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,48,<=50K,North America
44,Private,172025,college_dropout,10,Separated,clerical,Unmarried,White,Female,0,0,38,<=50K,North America
49,Self-emp-inc,246891,bachelor,13,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,>50K,North America
22,Private,450920,associate,12,Never-married,clerical,Not-in-family,Black,Female,0,0,40,<=50K,North America
26,Private,53598,college_dropout,10,Never-married,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
47,Private,103757,associate,12,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
48,Private,76017,hs_grad,9,Widowed,service,Unmarried,White,Female,0,0,25,<=50K,North America
28,Self-emp-inc,80158,hs_grad,9,Never-married,white_collar,Own-child,White,Male,0,0,40,<=50K,North America
44,Private,427952,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,40,<=50K,North America
36,Private,342642,masters,14,Never-married,white_collar,Not-in-family,White,Male,0,0,15,<=50K,North America
77,Private,253642,HS_dropout,4,Married-civ-spouse,labor,Husband,Other,Male,0,0,30,<=50K,North America
21,Private,219086,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,35,<=50K,North America
24,Private,162593,bachelor,13,Never-married,clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,North America
30,Private,87561,associate,12,Never-married,support,Not-in-family,White,Female,0,0,40,<=50K,North America
51,Local-gov,142411,associate,11,Divorced,clerical,Unmarried,White,Female,0,0,50,<=50K,North America
22,Private,154422,college_dropout,10,Divorced,white_collar,Own-child,Asian-Pac-Islander,Female,0,0,30,<=50K,Asia
23,Private,169104,college_dropout,10,Never-married,white_collar,Own-child,Asian-Pac-Islander,Male,0,0,25,<=50K,North America
17,Private,151141,HS_dropout,8,Never-married,white_collar,Own-child,White,Male,0,0,20,<=50K,North America
48,Private,267912,bachelor,13,Never-married,service,Not-in-family,White,Male,0,0,50,>50K,North America
43,Private,137126,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
34,Private,152453,HS_dropout,8,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,Latin America
19,Private,357059,hs_grad,9,Never-married,clerical,Own-child,White,Female,0,0,35,<=50K,North America
42,State-gov,202011,college_dropout,10,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
23,Private,98283,bachelor,13,Never-married,white_collar,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K,North America
61,Self-emp-not-inc,176965,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,0,50,>50K,North America
63,Private,187919,HS_dropout,7,Married-civ-spouse,service,Husband,White,Male,0,0,30,<=50K,North America
65,Private,274916,hs_grad,9,Widowed,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
41,Local-gov,193524,associate,12,Married-civ-spouse,support,Husband,White,Male,0,0,40,>50K,North America
21,Private,263641,hs_grad,9,Divorced,white_collar,Other-relative,White,Female,0,0,40,<=50K,North America
48,Local-gov,102076,bachelor,13,Never-married,clerical,Unmarried,White,Female,0,0,35,<=50K,North America
43,Private,33331,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,55,<=50K,North America
56,Self-emp-not-inc,115439,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,60,<=50K,North America
47,Private,181652,hs_grad,9,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
26,Private,120268,bachelor,13,Never-married,clerical,Own-child,White,Male,0,0,24,<=50K,North America
39,Private,196308,college_dropout,10,Married-civ-spouse,service,Wife,White,Female,0,0,24,<=50K,North America
45,Self-emp-not-inc,40690,college_dropout,10,Never-married,labor,Own-child,White,Male,0,0,75,<=50K,North America
49,Private,228583,hs_grad,9,Divorced,service,Unmarried,White,Male,0,0,40,<=50K,Latin America
23,Private,695136,hs_grad,9,Never-married,labor,Not-in-family,White,Male,0,0,30,<=50K,North America
69,Private,209236,hs_grad,9,Married-civ-spouse,clerical,Husband,White,Male,0,0,36,<=50K,North America
41,Federal-gov,214838,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,>50K,North America
40,Self-emp-not-inc,188436,hs_grad,9,Separated,white_collar,Other-relative,White,Male,0,0,40,<=50K,North America
25,Private,177625,hs_grad,9,Never-married,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
52,Private,124591,hs_grad,9,Never-married,labor,Unmarried,White,Male,0,0,40,<=50K,North America
50,Federal-gov,221532,associate,12,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
21,Private,232577,associate,11,Never-married,support,Own-child,White,Female,0,0,30,<=50K,North America
48,Private,168216,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
27,Private,214702,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,0,42,>50K,North America
63,Private,237620,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,30,<=50K,North America
47,State-gov,54887,PhD,16,Married-civ-spouse,professional,Husband,White,Male,0,0,40,>50K,North America
58,Private,183870,hs_grad,9,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
41,Private,208330,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,51,<=50K,North America
67,Self-emp-inc,168370,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
62,Self-emp-not-inc,320376,hs_grad,9,Married-civ-spouse,white_collar,Wife,White,Female,0,0,48,<=50K,North America
28,Private,192384,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
26,Private,167350,HS_dropout,8,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
46,Self-emp-not-inc,103538,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,0,65,>50K,North America
29,Private,58522,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
39,Private,191342,bachelor,13,Married-civ-spouse,blue_collar,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,Asia
25,Private,193820,masters,14,Never-married,professional,Own-child,White,Female,0,0,35,<=50K,North America
20,Private,258490,college_dropout,10,Never-married,white_collar,Not-in-family,White,Female,0,0,35,<=50K,North America
21,Private,56520,college_dropout,10,Never-married,clerical,Own-child,White,Male,0,0,40,<=50K,North America
25,Private,102476,bachelor,13,Never-married,professional,Not-in-family,White,Male,0,0,50,<=50K,North America
44,Self-emp-inc,311357,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,0,50,>50K,North America
37,Private,166497,hs_grad,9,Never-married,clerical,Own-child,White,Male,0,0,38,<=50K,North America
29,Private,338270,hs_grad,9,Separated,clerical,Unmarried,White,Female,0,0,40,<=50K,North America
18,Private,282394,college_dropout,10,Never-married,white_collar,Own-child,Black,Female,0,0,21,<=50K,North America
32,Private,383269,bachelor,13,Never-married,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
58,Private,119386,associate,11,Divorced,clerical,Not-in-family,White,Female,0,0,60,<=50K,North America
50,Private,196975,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
29,Private,334221,college_dropout,10,Never-married,service,Not-in-family,White,Female,0,0,18,<=50K,North America
58,Private,27385,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,>50K,North America
29,State-gov,133846,college_dropout,10,Never-married,service,Own-child,White,Female,0,0,40,<=50K,North America
36,Private,361888,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,45,>50K,North America
21,Private,230429,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,0,35,<=50K,North America
49,Private,328776,hs_grad,9,Divorced,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
60,Private,243829,masters,14,Divorced,professional,Not-in-family,White,Female,0,0,50,<=50K,North America
30,Private,280069,college_dropout,10,Never-married,white_collar,Not-in-family,White,Female,0,0,48,<=50K,North America
64,Local-gov,164876,hs_grad,9,Divorced,labor,Unmarried,White,Male,0,0,20,<=50K,North America
29,Self-emp-inc,138597,associate,12,Never-married,professional,Other-relative,Black,Female,0,0,40,<=50K,North America
42,Private,144778,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,50,<=50K,North America
55,Private,171015,hs_grad,9,Widowed,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
43,Private,112494,hs_grad,9,Divorced,labor,Not-in-family,White,Male,0,0,45,<=50K,North America
28,Private,408473,HS_dropout,8,Never-married,white_collar,Not-in-family,Black,Male,0,0,40,<=50K,North America
46,State-gov,27802,associate,12,Married-civ-spouse,support,Husband,White,Male,0,0,38,>50K,North America
34,Private,236318,hs_grad,9,Never-married,labor,Unmarried,White,Male,0,0,40,<=50K,North America
43,Self-emp-not-inc,315971,masters,14,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
24,Private,698418,college_dropout,10,Never-married,clerical,Own-child,Black,Female,0,0,25,<=50K,North America
21,Private,329530,HS_dropout,7,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
65,Private,194456,bachelor,13,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,Europe
20,Private,282579,college_dropout,10,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,North America
31,State-gov,26401,masters,14,Divorced,clerical,Not-in-family,White,Female,0,0,25,<=50K,North America
22,Private,83998,college_dropout,10,Never-married,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
20,Private,94364,college_dropout,10,Never-married,professional,Not-in-family,Other,Female,0,0,20,<=50K,North America
44,Private,174189,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,<=50K,North America
44,Local-gov,101967,masters,14,Married-civ-spouse,professional,Wife,White,Female,0,0,40,<=50K,North America
41,Private,146908,PhD,16,Married-civ-spouse,professional,Husband,White,Male,0,0,60,>50K,North America
21,Private,31606,college_dropout,10,Never-married,service,Own-child,White,Female,0,0,25,<=50K,Europe
24,Private,132327,college_dropout,10,Married-spouse-absent,white_collar,Unmarried,Other,Female,0,0,30,<=50K,Latin America
24,Private,112459,masters,14,Never-married,professional,Not-in-family,White,Female,0,0,45,<=50K,North America
28,Private,48894,hs_grad,9,Married-civ-spouse,clerical,Own-child,White,Female,0,0,40,<=50K,North America
39,Private,181943,bachelor,13,Never-married,white_collar,Not-in-family,White,Female,0,0,35,<=50K,North America
24,Local-gov,195808,hs_grad,9,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,North America
50,Private,172052,hs_grad,9,Married-civ-spouse,professional,Husband,Asian-Pac-Islander,Male,0,0,35,>50K,Other
68,Private,351711,college_dropout,10,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,<=50K,North America
31,State-gov,190305,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,0,50,<=50K,North America
22,Private,464103,HS_dropout,2,Never-married,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,Latin America
25,Private,120238,hs_grad,9,Married-spouse-absent,labor,Not-in-family,White,Male,0,0,40,<=50K,Europe
28,Private,354095,college_dropout,10,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
17,Local-gov,308901,HS_dropout,7,Never-married,clerical,Own-child,White,Female,0,0,15,<=50K,North America
