age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,Continent
55,Self-emp-inc,298449,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,2415,50,>50K,North America
18,Private,271935,hs_grad,9,Never-married,labor,Own-child,White,Female,0,0,40,<=50K,North America
32,State-gov,77723,bachelor,13,Divorced,white_collar,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,North America
50,Self-emp-not-inc,114117,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,32,<=50K,North America
28,Private,42734,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
33,Self-emp-not-inc,137674,hs_grad,9,Married-civ-spouse,service,Husband,Black,Male,0,0,40,<=50K,North America
26,Private,34803,hs_grad,9,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
39,Private,257726,college_dropout,10,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
25,Private,292058,hs_grad,9,Never-married,service,Other-relative,White,Male,0,0,30,<=50K,North America
46,Self-emp-not-inc,198759,prof_school,15,Married-civ-spouse,professional,Husband,White,Male,0,2415,80,>50K,North America
29,Private,144784,hs_grad,9,Never-married,service,Not-in-family,Black,Female,0,0,40,<=50K,North America
22,State-gov,119838,college_dropout,10,Never-married,service,Own-child,White,Male,0,0,10,<=50K,North America
32,Private,167990,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,Europe
51,Self-emp-not-inc,136836,associate,12,Divorced,labor,Unmarried,Black,Female,0,0,30,<=50K,North America
33,Private,460408,hs_grad,9,Never-married,white_collar,Not-in-family,White,Male,3325,0,50,<=50K,North America
25,Private,166971,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,52,<=50K,North America
27,Local-gov,223529,associate,11,Never-married,clerical,Own-child,White,Male,0,0,43,<=50K,North America
56,Private,231781,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
23,Private,218445,HS_dropout,3,Never-married,service,Unmarried,White,Female,0,0,12,<=50K,North America
22,Private,347867,hs_grad,9,Married-spouse-absent,white_collar,Not-in-family,White,Male,0,1719,40,<=50K,North America
40,Private,118001,HS_dropout,6,Married-civ-spouse,blue_collar,Husband,Black,Male,0,0,40,<=50K,North America
55,Private,144071,bachelor,13,Married-civ-spouse,support,Husband,White,Male,0,0,18,>50K,North America
55,Private,160662,PhD,16,Married-civ-spouse,white_collar,Husband,White,Male,0,0,80,>50K,North America
41,Self-emp-not-inc,233130,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,<=50K,North America
36,Local-gov,126569,college_dropout,10,Married-civ-spouse,service,Husband,White,Male,0,0,40,>50K,North America
40,Private,100292,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,52,>50K,North America
31,Private,509364,HS_dropout,3,Never-married,labor,Not-in-family,White,Male,0,0,45,<=50K,North America
24,Local-gov,162919,college_dropout,10,Never-married,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
27,Private,116207,HS_dropout,5,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,32,<=50K,North America
37,Private,135436,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,1977,60,>50K,North America
55,Self-emp-not-inc,51499,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,72,<=50K,North America
38,Private,70995,hs_grad,9,Divorced,professional,Not-in-family,White,Male,0,0,45,<=50K,North America
24,Private,217226,college_dropout,10,Never-married,service,Not-in-family,White,Male,0,0,30,<=50K,North America
40,Federal-gov,75313,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,7688,0,66,>50K,North America
46,Private,353824,associate,12,Never-married,clerical,Not-in-family,White,Male,0,0,40,<=50K,North America
56,Private,83922,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
57,Self-emp-not-inc,34297,HS_dropout,4,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
20,Private,196745,college_dropout,10,Never-married,service,Own-child,White,Female,594,0,16,<=50K,North America
29,Private,136077,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,>50K,North America
81,Self-emp-not-inc,136063,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,30,<=50K,North America
31,Private,381153,college_dropout,10,Never-married,white_collar,Unmarried,White,Male,0,0,60,<=50K,North America
22,Private,197387,college_dropout,10,Never-married,labor,Other-relative,White,Male,0,0,24,<=50K,North America
61,Self-emp-not-inc,30073,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,1848,60,>50K,North America
25,Private,199947,hs_grad,9,Married-civ-spouse,clerical,Wife,White,Female,0,0,40,<=50K,North America
51,Self-emp-not-inc,85902,HS_dropout,6,Widowed,labor,Other-relative,White,Female,0,0,40,<=50K,North America
54,Private,231482,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
42,Local-gov,117227,masters,14,Divorced,professional,Unmarried,White,Female,0,0,45,<=50K,North America
40,Private,694812,college_dropout,10,Never-married,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
65,Self-emp-not-inc,225473,college_dropout,10,Widowed,blue_collar,Not-in-family,White,Female,0,0,35,<=50K,North America
35,Private,159179,college_dropout,10,Never-married,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
38,Self-emp-inc,275223,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,7688,0,40,>50K,North America
49,Local-gov,343231,masters,14,Never-married,professional,Not-in-family,White,Female,0,0,80,<=50K,North America
38,Private,258761,hs_grad,9,Divorced,white_collar,Not-in-family,White,Male,0,0,50,<=50K,North America
18,Private,131180,HS_dropout,7,Never-married,professional,Own-child,White,Female,0,0,16,<=50K,North America
19,State-gov,156294,college_dropout,10,Never-married,professional,Own-child,White,Male,0,0,25,<=50K,North America
31,Private,144949,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,40,>50K,North America
24,Private,230248,HS_dropout,4,Separated,labor,Own-child,White,Male,0,0,40,<=50K,North America
53,Private,225768,associate,11,Married-civ-spouse,blue_collar,Husband,Black,Male,0,0,40,>50K,North America
20,Private,266400,college_dropout,10,Never-married,professional,Own-child,White,Female,0,0,48,<=50K,North America
47,Private,102308,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
28,Local-gov,167536,associate,12,Widowed,professional,Unmarried,White,Male,0,0,40,<=50K,North America
55,Private,282753,HS_dropout,3,Divorced,service,Unmarried,Black,Male,0,0,25,<=50K,North America
23,Private,177526,bachelor,13,Never-married,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
25,Private,88922,hs_grad,9,Married-civ-spouse,labor,Husband,Black,Male,0,0,40,<=50K,North America
51,Private,229272,hs_grad,9,Divorced,service,Other-relative,Black,Male,0,0,32,<=50K,Other
21,State-gov,164922,college_dropout,10,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
31,Private,87560,college_dropout,10,Never-married,labor,Not-in-family,White,Female,0,0,50,<=50K,North America
39,Private,282153,college_dropout,10,Never-married,clerical,Own-child,White,Female,0,0,20,<=50K,North America
69,Self-emp-not-inc,89477,college_dropout,10,Widowed,labor,Not-in-family,White,Female,0,0,14,<=50K,North America
25,Private,248612,associate,12,Never-married,blue_collar,Not-in-family,White,Male,0,0,30,<=50K,North America
23,Private,410439,hs_grad,9,Never-married,clerical,Own-child,White,Male,0,0,25,<=50K,North America
50,Self-emp-inc,163921,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,48,>50K,North America
48,State-gov,148306,masters,14,Divorced,professional,Unmarried,White,Female,0,0,40,<=50K,North America
27,Private,274964,bachelor,13,Never-married,labor,Not-in-family,White,Male,0,0,65,<=50K,North America
61,Private,28291,hs_grad,9,Divorced,labor,Not-in-family,White,Female,0,0,82,<=50K,North America
45,Private,172822,HS_dropout,7,Divorced,labor,Not-in-family,White,Male,0,2824,76,>50K,North America
33,Private,274222,bachelor,13,Married-civ-spouse,service,Husband,Asian-Pac-Islander,Male,7688,0,38,>50K,North America
30,Private,197558,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
52,Private,169182,HS_dropout,5,Widowed,service,Not-in-family,White,Female,0,0,25,<=50K,Other
34,Private,111746,hs_grad,9,Separated,blue_collar,Not-in-family,White,Male,0,0,45,<=50K,Europe
37,Private,213726,hs_grad,9,Divorced,labor,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,Asia
42,State-gov,436006,college_dropout,10,Married-civ-spouse,clerical,Husband,Black,Male,0,0,40,<=50K,North America
60,Private,160339,college_dropout,10,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,Latin America
34,Private,197886,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,>50K,North America
32,Private,269182,college_dropout,10,Separated,support,Unmarried,Black,Female,3887,0,40,<=50K,North America
24,Private,556660,hs_grad,9,Never-married,white_collar,Other-relative,White,Male,4101,0,50,<=50K,North America
39,Self-emp-not-inc,164593,PhD,16,Never-married,professional,Not-in-family,White,Male,4787,0,40,>50K,North America
24,Private,448026,bachelor,13,Never-married,white_collar,Own-child,White,Male,0,0,40,<=50K,North America
42,Private,202565,HS_dropout,2,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,Europe
54,State-gov,123592,hs_grad,9,Separated,clerical,Unmarried,Black,Female,3887,0,35,<=50K,North America
25,Private,261519,hs_grad,9,Never-married,white_collar,Own-child,White,Male,0,0,35,<=50K,North America
20,Federal-gov,225515,college_dropout,10,Never-married,support,Own-child,White,Female,0,0,24,<=50K,North America
29,State-gov,240738,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
45,Self-emp-not-inc,216402,prof_school,15,Married-civ-spouse,professional,Husband,Asian-Pac-Islander,Male,0,0,50,>50K,Asia
64,Self-emp-not-inc,388625,HS_dropout,6,Married-civ-spouse,professional,Husband,White,Male,0,0,10,>50K,North America
22,Private,83704,college_dropout,10,Never-married,clerical,Own-child,White,Male,0,0,30,<=50K,North America
40,Private,240124,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
55,Self-emp-not-inc,248841,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,1977,40,>50K,North America
22,Self-emp-inc,153516,college_dropout,10,Never-married,blue_collar,Own-child,White,Male,0,0,35,<=50K,North America
41,Private,74775,bachelor,13,Married-civ-spouse,service,Husband,Asian-Pac-Islander,Male,0,0,30,<=50K,Asia
35,Private,241001,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,44,<=50K,North America
28,Private,181776,bachelor,13,Never-married,service,Not-in-family,White,Female,0,0,50,<=50K,North America
21,Private,180339,college_dropout,10,Never-married,clerical,Not-in-family,White,Female,0,0,45,<=50K,North America
45,Local-gov,144940,masters,14,Divorced,professional,Unmarried,Black,Female,0,0,40,<=50K,North America
30,Local-gov,115040,hs_grad,9,Married-civ-spouse,labor,Other-relative,White,Male,0,0,25,<=50K,North America
26,Private,333108,hs_grad,9,Divorced,white_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
25,Private,109390,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,70,<=50K,North America
52,Private,202930,bachelor,13,Divorced,white_collar,Not-in-family,White,Male,0,0,40,>50K,North America
24,Private,230475,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,44,<=50K,North America
23,Private,237720,bachelor,13,Never-married,professional,Not-in-family,White,Male,0,0,38,<=50K,North America
38,Private,114591,bachelor,13,Married-civ-spouse,professional,Wife,White,Female,15024,0,40,>50K,North America
31,Private,182237,HS_dropout,6,Separated,labor,Unmarried,White,Male,0,0,40,<=50K,North America
54,Self-emp-not-inc,28186,bachelor,13,Divorced,labor,Not-in-family,White,Male,27828,0,50,>50K,North America
33,Private,214635,hs_grad,9,Married-civ-spouse,white_collar,Husband,Black,Male,0,0,50,<=50K,North America
23,Private,113309,college_dropout,10,Never-married,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
36,Self-emp-not-inc,153976,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
19,Private,166153,hs_grad,9,Never-married,white_collar,Own-child,White,Female,0,0,30,<=50K,North America
43,Private,35210,college_dropout,10,Divorced,clerical,Unmarried,White,Female,0,0,40,<=50K,North America
29,Local-gov,302422,associate,11,Never-married,service,Not-in-family,White,Male,0,1564,56,>50K,North America
30,Private,101345,bachelor,13,Married-civ-spouse,white_collar,Wife,White,Female,3103,0,55,>50K,North America
30,Private,102821,college_dropout,10,Married-civ-spouse,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
45,Private,146857,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,38,>50K,North America
34,Private,115488,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
46,Private,54985,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,1887,40,>50K,North America
42,Private,33002,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,48,<=50K,North America
43,Private,186188,college_dropout,10,Divorced,clerical,Unmarried,White,Female,0,0,40,<=50K,North America
35,Private,237943,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,60,<=50K,North America
19,Private,278915,HS_dropout,8,Never-married,labor,Own-child,Black,Female,0,0,52,<=50K,North America
36,Private,181065,associate,12,Married-civ-spouse,support,Husband,White,Male,0,0,40,>50K,North America
33,Private,554206,college_dropout,10,Never-married,support,Not-in-family,Black,Male,0,0,40,<=50K,Asia
59,Private,368005,HS_dropout,7,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
45,Private,191703,hs_grad,9,Never-married,clerical,Own-child,Black,Female,0,0,40,<=50K,North America
31,Self-emp-inc,113530,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,0,45,<=50K,North America
22,Private,190483,college_dropout,10,Divorced,white_collar,Own-child,White,Female,0,0,48,<=50K,Asia
37,Local-gov,251396,associate,12,Married-civ-spouse,professional,Husband,White,Male,0,0,45,>50K,North America
29,Private,185019,HS_dropout,8,Never-married,service,Not-in-family,Other,Male,0,0,40,<=50K,North America
33,Private,170651,hs_grad,9,Never-married,service,Own-child,White,Female,1055,0,40,<=50K,North America
32,Private,164243,hs_grad,9,Married-civ-spouse,support,Husband,White,Male,0,0,60,>50K,North America
54,Private,182187,associate,11,Married-civ-spouse,service,Husband,Black,Male,15024,0,38,>50K,Other
33,Private,41610,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,40,<=50K,North America
28,State-gov,445824,masters,14,Married-civ-spouse,professional,Wife,White,Female,0,0,50,>50K,North America
65,Federal-gov,179985,hs_grad,9,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
40,Private,184655,associate,12,Never-married,service,Other-relative,White,Male,0,0,25,<=50K,North America
46,Private,164427,hs_grad,9,Divorced,clerical,Own-child,White,Female,0,0,45,<=50K,North America
18,Private,200876,HS_dropout,7,Never-married,labor,Own-child,White,Male,0,0,16,<=50K,North America
53,Private,264939,bachelor,13,Never-married,professional,Not-in-family,White,Female,0,0,45,<=50K,North America
46,Private,98012,associate,11,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
20,Private,243178,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,28,<=50K,North America
39,Federal-gov,432555,hs_grad,9,Married-civ-spouse,clerical,Husband,Black,Male,0,1628,40,<=50K,North America
25,Private,135603,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
40,Private,34113,hs_grad,9,Never-married,white_collar,Not-in-family,Amer-Indian-Eskimo,Male,6849,0,43,<=50K,North America
38,Private,607848,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
50,Self-emp-not-inc,170562,associate,12,Married-civ-spouse,service,Husband,White,Male,0,0,20,<=50K,North America
19,Private,121788,college_dropout,10,Never-married,white_collar,Not-in-family,White,Female,0,0,30,<=50K,North America
34,Private,141118,masters,14,Divorced,professional,Own-child,White,Female,0,0,60,>50K,North America
33,Private,224141,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,40,<=50K,North America
28,Private,153546,HS_dropout,7,Divorced,service,Unmarried,White,Female,0,0,40,<=50K,North America
37,Private,178948,bachelor,13,Married-civ-spouse,white_collar,Wife,White,Female,7688,0,45,>50K,North America
26,Local-gov,425092,masters,14,Never-married,professional,Not-in-family,White,Female,2174,0,40,<=50K,North America
23,Private,154978,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,40,<=50K,Latin America
37,Private,86551,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,>50K,North America
22,Private,58916,college_dropout,10,Never-married,clerical,Not-in-family,White,Female,0,0,30,<=50K,North America
38,Private,39606,bachelor,13,Married-civ-spouse,white_collar,Wife,White,Female,0,0,40,<=50K,North America
28,Private,65171,college_dropout,10,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,<=50K,North America
26,State-gov,141838,bachelor,13,Married-civ-spouse,white_collar,Husband,Black,Male,0,0,40,>50K,North America
67,Self-emp-not-inc,139960,HS_dropout,4,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
37,Private,174503,bachelor,13,Widowed,professional,Not-in-family,White,Female,0,0,50,<=50K,North America
38,State-gov,149455,hs_grad,9,Never-married,service,Unmarried,Black,Female,0,0,40,<=50K,North America
22,Private,130356,college_dropout,10,Never-married,labor,Own-child,White,Male,0,0,48,<=50K,North America
51,Local-gov,114508,HS_dropout,5,Separated,service,Other-relative,White,Female,0,0,40,<=50K,North America
47,Local-gov,324791,masters,14,Married-civ-spouse,professional,Husband,White,Male,0,1887,50,>50K,North America
36,Local-gov,188236,hs_grad,9,Married-civ-spouse,clerical,Wife,White,Female,0,0,40,>50K,North America
60,Private,83850,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
27,Private,91501,hs_grad,9,Married-civ-spouse,support,Wife,White,Female,0,0,40,<=50K,North America
58,Private,128162,hs_grad,9,Divorced,white_collar,Not-in-family,White,Female,0,0,24,<=50K,North America
36,Private,117312,associate,12,Divorced,support,Not-in-family,White,Female,0,0,60,<=50K,North America
32,Private,234755,hs_grad,9,Separated,blue_collar,Unmarried,Black,Male,0,0,40,<=50K,North America
46,Federal-gov,119890,associate,11,Separated,support,Not-in-family,Other,Female,0,0,30,<=50K,North America
48,Private,413363,HS_dropout,7,Married-civ-spouse,labor,Husband,White,Male,0,2002,40,<=50K,North America
57,Private,99364,HS_dropout,5,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,Other
36,Private,156352,HS_dropout,5,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
58,Self-emp-not-inc,318106,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
40,Private,262872,bachelor,13,Never-married,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
51,Private,152596,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,40,<=50K,North America
58,Self-emp-not-inc,203039,HS_dropout,5,Separated,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
43,Private,240504,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
40,Self-emp-not-inc,33068,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
59,Private,175942,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,45,>50K,North America
28,Private,66473,hs_grad,9,Divorced,labor,Own-child,White,Male,0,0,40,<=50K,North America
60,Private,198170,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,>50K,North America
58,Private,316235,hs_grad,9,Divorced,white_collar,Other-relative,White,Female,0,0,32,<=50K,North America
46,Private,154940,college_dropout,10,Divorced,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
34,Private,231043,associate,11,Married-civ-spouse,clerical,Husband,White,Male,3908,0,45,<=50K,North America
28,Private,195000,bachelor,13,Never-married,white_collar,Other-relative,White,Female,0,0,45,<=50K,North America
40,Private,26892,bachelor,13,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,>50K,North America
27,Private,128730,associate,11,Never-married,white_collar,Not-in-family,White,Male,10520,0,65,>50K,Europe
49,Self-emp-not-inc,121238,college_dropout,10,Never-married,blue_collar,Unmarried,White,Male,0,0,40,<=50K,North America
38,Private,144860,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,65,<=50K,North America
40,Private,346189,PhD,16,Married-civ-spouse,professional,Husband,White,Male,0,0,40,>50K,North America
59,Self-emp-not-inc,132925,masters,14,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
60,Self-emp-not-inc,33717,HS_dropout,7,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
33,Private,40681,associate,12,Never-married,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
31,Private,159737,hs_grad,9,Never-married,white_collar,Unmarried,Black,Female,0,0,58,<=50K,North America
49,Private,204057,associate,12,Divorced,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
37,Local-gov,297449,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,40,>50K,North America
31,Private,114937,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,35,<=50K,North America
46,Private,128047,college_dropout,10,Separated,white_collar,Not-in-family,White,Male,0,0,42,<=50K,North America
42,Private,349884,HS_dropout,6,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,35,<=50K,North America
46,Local-gov,367251,college_dropout,10,Married-civ-spouse,blue_collar,Husband,Black,Male,0,0,40,>50K,North America
36,Private,41017,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,52,>50K,North America
35,Private,297485,bachelor,13,Divorced,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
39,Private,269186,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
35,Private,165799,hs_grad,9,Divorced,white_collar,Not-in-family,White,Male,0,0,60,<=50K,North America
20,Private,333505,hs_grad,9,Never-married,clerical,Own-child,White,Male,0,0,30,<=50K,Latin America
22,Private,153805,hs_grad,9,Never-married,service,Unmarried,Other,Male,0,0,20,<=50K,Other
31,Private,113364,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
51,Private,215647,hs_grad,9,Divorced,professional,Not-in-family,White,Female,0,0,43,<=50K,North America
36,Private,133569,HS_dropout,2,Never-married,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
45,Private,87583,hs_grad,9,Married-civ-spouse,professional,Wife,White,Female,0,0,14,<=50K,North America
31,Self-emp-not-inc,204052,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
46,Private,177633,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,50,>50K,North America
37,Private,342768,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
20,Private,197752,college_dropout,10,Never-married,blue_collar,Unmarried,White,Male,0,0,40,<=50K,North America
22,Private,157332,college_dropout,10,Never-married,professional,Own-child,White,Female,0,0,40,<=50K,North America
47,Local-gov,218596,associate,11,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
43,Private,200734,hs_grad,9,Separated,service,Not-in-family,Black,Female,0,0,40,<=50K,North America
31,Local-gov,58624,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
33,Self-emp-not-inc,196342,PhD,16,Never-married,professional,Not-in-family,White,Male,0,0,45,>50K,North America
18,Private,716066,HS_dropout,6,Never-married,labor,Own-child,White,Male,0,0,30,<=50K,North America
44,Self-emp-not-inc,201742,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,2415,50,>50K,North America
42,Private,98211,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,15024,0,45,>50K,North America
36,Private,169469,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,7298,0,40,>50K,North America
42,Self-emp-not-inc,175674,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,60,<=50K,North America
40,Private,254167,HS_dropout,6,Separated,labor,Own-child,White,Male,0,0,35,<=50K,North America
26,Self-emp-inc,242651,college_dropout,10,Never-married,white_collar,Not-in-family,White,Male,0,0,48,<=50K,North America
57,Private,190942,HS_dropout,2,Widowed,service,Not-in-family,Black,Female,0,0,30,<=50K,North America
38,Private,105150,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,45,>50K,North America
49,Private,337666,hs_grad,9,Divorced,labor,Not-in-family,Black,Male,0,0,40,<=50K,North America
51,Private,193374,HS_dropout,2,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
26,Private,105516,bachelor,13,Never-married,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
33,Private,288840,hs_grad,9,Married-spouse-absent,service,Unmarried,Black,Female,0,0,38,<=50K,North America
35,Private,187693,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
44,State-gov,59460,hs_grad,9,Married-civ-spouse,service,Wife,White,Female,0,0,15,<=50K,North America
70,Self-emp-not-inc,139889,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,2653,0,70,<=50K,North America
58,Private,218281,bachelor,13,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,<=50K,North America
68,Private,168794,HS_dropout,4,Married-civ-spouse,service,Husband,White,Male,0,0,30,<=50K,North America
41,Self-emp-not-inc,168098,bachelor,13,Married-civ-spouse,professional,Husband,White,Male,0,0,50,<=50K,North America
21,Private,262819,college_dropout,10,Never-married,service,Not-in-family,White,Female,0,0,20,<=50K,North America
45,Self-emp-inc,34091,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,38,>50K,North America
25,Private,181666,associate,12,Never-married,support,Own-child,White,Female,0,0,40,<=50K,North America
23,Private,135138,bachelor,13,Never-married,white_collar,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K,North America
43,Private,191765,hs_grad,9,Divorced,support,Unmarried,Black,Female,0,0,35,<=50K,North America
38,Private,73471,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,<=50K,North America
60,Private,80574,hs_grad,9,Divorced,service,Unmarried,White,Female,0,0,38,<=50K,North America
57,Private,303986,HS_dropout,3,Never-married,service,Not-in-family,White,Male,0,0,40,<=50K,Other
50,Private,136836,hs_grad,9,Divorced,professional,Unmarried,Black,Female,0,0,40,<=50K,North America
45,Self-emp-inc,281911,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,48,<=50K,North America
52,Private,379682,associate,11,Married-civ-spouse,service,Wife,White,Female,0,0,20,>50K,North America
49,Local-gov,329144,college_dropout,10,Married-civ-spouse,service,Husband,White,Male,0,0,44,>50K,North America
44,Private,181762,bachelor,13,Married-civ-spouse,labor,Husband,White,Male,15024,0,55,>50K,North America
47,Federal-gov,329205,bachelor,13,Divorced,professional,Unmarried,White,Male,0,0,40,<=50K,North America
57,Local-gov,132717,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,<=50K,North America
42,Private,109912,college_dropout,10,Never-married,support,Not-in-family,White,Female,0,0,40,>50K,North America
49,Private,33673,HS_dropout,8,Never-married,labor,Not-in-family,Asian-Pac-Islander,Male,0,0,35,<=50K,North America
